absolute_magnitude,estimated_diameter_min,estimated_diameter_max,relative_velocity,miss_distance,average_diameter,scaled_relative_velocity,momentum,velocity_distance_ratio,diameter_magnitude_ratio
25.01,0.026457876,0.0591616093,18352.6784219127,11095251.733032564,0.04280974265,0.09361988452087308,785.6734401802909,0.0016541020306257198,0.0017117050239904038
21.23,0.1508533561,0.3373183589,69728.5047493055,62982984.47295984,0.2440858575,0.3704839026171482,17019.741873927058,0.001107100676997002,0.011497214201601507
18.32,0.5761757511,1.2883681464,63206.6725781035,42721658.23262019,0.93227194875,0.33533778839677625,58925.80781839173,0.0014794995136645222,0.050888206809497814
21.79,0.1165614595,0.2606393469,35564.4739364999,38636169.88866036,0.18860040320000002,0.1863741466996063,6707.474124019773,0.0009204968825581752,0.008655364993116109
21.66,0.1237527837,0.2767196367,22867.7178244564,58061887.35142039,0.2002362102,0.11795140461916384,4578.945153092138,0.0003938507490472918,0.00924451570637119
20.45,0.2160503512,0.4831032718,76619.4022042085,70437822.76818013,0.3495768115,0.40761890742458634,26784.366321583275,0.0010877593768957444,0.017094220611246942
22.9,0.0699125232,0.1563291544,50301.8856920322,12282090.264383037,0.11312083880000001,0.2657939697302759,5690.1915027044015,0.004095547631489338,0.0049397746200873375
20.34,0.2272767323,0.5082062231,44867.2534229783,32642286.35035696,0.3677414777,0.23650676922283256,16499.55007410642,0.001374513198659188,0.01807971866764995
24.22,0.0380675544,0.0851216393,20986.2749453777,56589363.20387046,0.06159459685,0.10781232029571394,1292.6411446437953,0.0003708519367813337,0.002543129514863749
25.7,0.0192555078,0.0430566244,66554.8692499516,38624913.32213328,0.031156066099999997,0.35338120005963025,2073.5879056283493,0.001723107277804908,0.0012122982918287937
20.23,0.2390864572,0.5346135707,44868.3264836226,32643887.49635957,0.38685001395,0.2365125519401703,17357.31272610256,0.0013744786520486045,0.019122590902125557
22.84,0.0718712133,0.1607089186,60715.2577110696,34395304.02083224,0.11629006595,0.32191156871057297,7060.58132339153,0.0017652193937374742,0.005091509017075307
20.79,0.1847374636,0.4130855266,97612.6228459481,47001407.144984886,0.2989114951,0.520751246797874,29177.535035514764,0.0020768021379624483,0.014377657291967291
17.38,0.8882904164,1.9862777548,33073.8060779422,42726869.78857716,1.4372840856,0.1729519526375741,47536.45512604688,0.0007740751017240289,0.08269758835443039
19.93,0.2745079817,0.6138185073,46293.9374415787,72826270.72065063,0.4441632445,0.24419516079100562,20562.065454731626,0.0006356763429388618,0.02228616379829403
23.7,0.0483676488,0.1081533507,76625.3749694458,56211959.94140251,0.07826049975,0.40765109462041277,5996.740138639969,0.0013631507431749936,0.003302130791139241
23.72,0.0479242116,0.1071617948,13167.8159436627,38624072.41754623,0.0775430032,0.06567869190905677,1021.0719938564478,0.000340922515919911,0.0032690979426644186
23.11,0.0634680239,0.1419188158,65669.28998256,68434168.0783175,0.10269341985,0.3486088187309028,6743.803967430434,0.0009595979877684302,0.004443678920380788
22.52,0.0832827346,0.1862258558,33274.7682857666,17302929.41705844,0.1347542952,0.17403493676301085,4483.917948291791,0.0019230713761660496,0.0059837608880994675
22.77,0.0742258153,0.1659739687,55761.379176654,58700877.94304331,0.120099892,0.29521514717841163,6696.935616887195,0.000949924108984512,0.0052744792270531405
26.8,0.0116025908,0.0259441818,49949.0440424032,48873163.995871454,0.0187733863,0.2638925082093365,937.7126991237488,0.0010220137179295908,0.0007004994888059701
20.04,0.2609486033,0.5834988155,46572.1014319924,59028379.49994025,0.42222370940000004,0.2456941848570101,19663.845421168884,0.0007889781462159154,0.021069047375249502
20.59,0.2025606009,0.4529392731,80074.9730900164,71402470.91351523,0.327749937,0.42624095807861484,26244.567385529568,0.0011214594126162044,0.01591791826129189
22.74,0.0752583992,0.1682828966,54097.2247779796,29580174.146593027,0.1217706479,0.2862470291648251,6587.45411080651,0.001828833884137575,0.005354909758135445
21.04,0.1646474378,0.3681628631,104462.193216528,25370667.059073236,0.26640515045,0.5576635401972468,27829.266300186115,0.004117439757232142,0.012661841751425857
21.0,0.1677084622,0.3750075218,27557.7927873325,12426137.170778604,0.271357992,0.14322619029598843,7478.02731472263,0.0022177280363633524,0.012921809142857142
20.28,0.233644185,0.5224442801,48149.2965740123,37263725.54927705,0.37804423254999997,0.2541936799611644,18202.563871144823,0.0012921224559348022,0.01864123434664694
20.66,0.1961349444,0.4385710684,51335.6898959107,61767328.4102383,0.31735300639999997,0.27136513434739884,16291.535524085362,0.000831113975902534,0.015360745711519843
25.04,0.0260948603,0.0583498816,29002.5622684646,38636952.77919343,0.042222370950000004,0.15101204431262405,1224.556942599586,0.0007506431067225081,0.0016861969229233229
24.3,0.0366906138,0.0820427065,42679.4434487834,34178728.850706466,0.05936666015,0.22471667447230312,2533.736014615068,0.0012487135971383917,0.0024430724341563785
21.45,0.1363185559,0.3048175575,40506.8636815448,71490780.79510406,0.22056805670000001,0.21300865521516787,8934.520205250144,0.000566602619680982,0.010282893086247087
24.29,0.0368599699,0.0824213984,83173.5707138132,11140499.22447106,0.05964068415,0.4429392819775054,4960.528660570223,0.007465874646902297,0.0024553595780156443
25.03,0.0262153087,0.0586192124,45474.0943612115,51713870.39460902,0.04241726055,0.23977703137752568,1928.886508794794,0.0008793403783978235,0.0016946568337994406
25.8,0.0183888672,0.0411187571,31226.0821266918,6839938.34619068,0.02975381215,0.1629945794127438,929.0949817780603,0.004565257835121033,0.0011532485329457363
25.9,0.0175612318,0.0392681082,32949.0005585205,65896721.63467295,0.02841467,0.17227937644643923,936.2349777001757,0.0005000097082399269,0.0010970915057915058
22.95,0.0683211199,0.1527706684,23545.9434336525,25454763.03794034,0.11054589415,0.12160635833496826,2602.907370478437,0.0009250112994003228,0.004816814559912855
20.66,0.1961349444,0.4385710684,82661.8343398272,65436505.71866569,0.31735300639999997,0.44018153774571595,26232.981642282917,0.0012632372928838712,0.015360745711519843
21.0,0.1677084622,0.3750075218,41707.810003631,28786407.653895795,0.271357992,0.21948054769884062,11317.74757330282,0.0014488716516868505,0.012921809142857142
21.76,0.1181829909,0.2642652014,43828.7817136622,43411526.13232331,0.19122409615,0.2309104514470684,8381.119168550702,0.0010096116312535766,0.008787872065716911
25.6,0.0201629919,0.0450858206,23065.0439681466,10095183.240178414,0.03262440625,0.11901479401692003,752.4833645909268,0.002284757336186695,0.001274390869140625
25.5,0.0211132445,0.0472106499,31192.4362357629,59100653.91104486,0.0341619472,0.16281326190953438,1065.5943597254989,0.0005277849595828853,0.0013396842039215687
20.7,0.1925550782,0.4305662442,71957.367115384,40350578.17398266,0.31156066120000003,0.38249522845984396,22419.084876680176,0.0017833044871158957,0.015051239671497586
18.2,0.6089126221,1.3615700154,75436.270487356,58705216.02695692,0.98524131875,0.40124301774103155,74322.93061654433,0.001285001156502283,0.05413413839285714
18.72,0.4792421155,1.071617948,28440.6165025304,45380598.07314102,0.77543003175,0.14798372197057,22053.708157546724,0.0006267131265368509,0.041422544431089746
20.85,0.1797028549,0.4018277992,112106.8268733445,36597156.69503815,0.29076532705,0.5988604248490415,32596.778180365745,0.0030632660293127083,0.01394557923501199
23.8,0.046190746,0.1032856481,12493.3647988558,28481597.71527171,0.07473819705,0.0620440787590721,933.7315601544184,0.0004386469089182069,0.0031402603802521004
22.9,0.0699125232,0.1563291544,32902.2772372521,54516726.093791306,0.11312083880000001,0.17202758475003443,3721.9331995081043,0.0006035262862382195,0.0049397746200873375
22.01,0.1053307015,0.2355266087,11645.9238244353,71984874.33059599,0.1704286551,0.057477224461054056,1984.7991347955567,0.000161782929160236,0.007743237396637891
22.18,0.0973991073,0.217791025,43000.430153481,60812644.799506456,0.15759506615,0.22644646988720774,6776.655634516293,0.0007070968594648261,0.007105278004959422
23.45,0.0542693946,0.1213500554,53729.2376187433,58014008.22401157,0.087809725,0.2842639485839941,4717.949579761504,0.0009261424828858001,0.0037445511727078893
22.9,0.0699125232,0.1563291544,34050.8621001714,37934656.333330065,0.11312083880000001,0.1782173016461857,3851.8620826345186,0.0008976188370066688,0.0049397746200873375
19.31,0.365220357,0.8166575449,136148.2307997095,68560869.35104315,0.59093895095,0.7284194055516058,80455.29268247882,0.0019858008232452205,0.030602742151734856
23.33,0.0573528464,0.1282448632,33065.8564531741,21070401.29251101,0.0927988548,0.1729091121576638,3068.473611835746,0.0015693035929470692,0.003977662014573511
23.7,0.0483676488,0.1081533507,64807.7670968684,54303614.11435603,0.07826049975,0.34396607709800964,5071.888240682528,0.0011934337733100426,0.003302130791139241
22.05,0.1034081995,0.2312277636,39019.0595316937,35254611.09067155,0.16731798155,0.20499088762846032,6528.590282822279,0.0011067788957121198,0.007588117077097506
23.49,0.0532788665,0.1191351672,31561.5678506749,42859233.5949987,0.08620701685,0.16480250995509646,2720.8286115155493,0.0007364006586986161,0.0036699453746275013
24.1,0.040230458,0.0899580388,62705.1933527162,61421179.957559034,0.0650942484,0.3326353198768975,4081.747432071737,0.0010209050590699233,0.0027010061576763483
14.67,3.0942469862,6.9189466003,108525.4349985626,70772823.72613932,5.00659679325,0.5795603256445877,543343.0948498648,0.0015334337290046501,0.3412813083333333
19.35,0.3585543342,0.8017518649,77310.113694134,69827002.98137648,0.58015309955,0.41134114747630646,44851.70208621474,0.0011071664312265175,0.029982072328165375
19.47,0.3392774354,0.7586474087,111887.510821776,28602561.77504479,0.54896242205,0.5976785319704078,61422.03893786774,0.003911800338087051,0.028195296458654342
25.25,0.0236894499,0.0529712204,47761.7162399096,15887140.411303887,0.03833033515,0.2521050118791961,1830.7225908149326,0.0030063129678092712,0.0015180330752475248
27.0,0.0105816886,0.023661375,35153.3042554193,16154593.637499215,0.0171215318,0.18415835576910325,601.8784166842369,0.0021760562378875877,0.0006341308074074074
25.1,0.0253837029,0.0567596853,78405.4304460752,45209784.51745357,0.0410716941,0.41724380284379614,3220.2438550600273,0.0017342579993011513,0.0016363224741035856
24.77,0.0295498293,0.0660754271,33149.5687626309,10008541.584277095,0.0478126282,0.17336023728823852,1584.9680062380053,0.0033121277943938578,0.0019302635526846992
18.37,0.5630603897,1.2590413069,31224.0707855383,12968692.442584064,0.9110508482999999,0.16298374030740329,28446.716176543916,0.002407649878642413,0.049594493647250944
21.26,0.1487835705,0.3326901775,69312.5160798409,41775164.1179249,0.240736874,0.3682421421873197,16686.078450135632,0.001659179982732857,0.011323465380997176
25.8,0.0183888672,0.0411187571,32645.4005845371,31273529.748067025,0.02975381215,0.17064327801844856,971.325116553817,0.0010438668371469922,0.0011532485329457363
24.1,0.040230458,0.0899580388,39496.1185326038,46973732.31694381,0.0650942484,0.20756175570597368,2570.970150597155,0.0008408128667765501,0.0027010061576763483
20.4,0.2210828104,0.4943561926,25388.8273653562,74586751.81390041,0.3577195015,0.1315376487236642,9082.078668804777,0.00034039325681728633,0.017535269681372548
21.15,0.1565146436,0.3499773825,75128.8496785063,56368543.58313791,0.25324601305,0.39958632885699985,19026.081646114497,0.0013328151643247415,0.011973806763593381
25.38,0.0223128464,0.0498930414,44756.1790100154,49148428.68428585,0.0361029439,0.23590818988155596,1615.8298199769436,0.0009106329583294537,0.0014224958195429471
25.06,0.0258556212,0.0578149266,57371.2193310973,25544603.54509587,0.0418352739,0.3038905660575481,2400.1406746934304,0.0022459232624149144,0.0016694043854748603
18.48,0.5352479056,1.1968507018,38418.2011578161,35495688.38729186,0.8660493037000001,0.20175286547698304,33272.05636213317,0.0010823343032155576,0.04686413981060607
20.82,0.1822027706,0.4074177807,33040.2041910207,31705487.898013175,0.29481027565,0.17277087227169502,9740.591705087098,0.0010420973270400663,0.014159955602785783
24.26,0.0373727432,0.0835679943,5200.6645713923,35344514.23445525,0.06047036875,0.022743761234629317,314.4861043771531,0.00014714205822420056,0.0024925955791426217
24.8,0.0291443905,0.0651688382,39804.9887795173,32779640.412606385,0.04715661435,0.20922625560298583,1877.0685050817744,0.0012143204830340087,0.0019014763850806451
21.26,0.1487835705,0.3326901775,41728.7709747511,35240354.68293671,0.240736874,0.2195935062457364,10045.653880323513,0.00118411892701398,0.011323465380997176
19.41,0.3487827332,0.7799019007,61731.9793142993,74274467.7712139,0.5643423169499999,0.32739067529586935,34837.96823614113,0.0008311332435858178,0.02907482312982998
22.72,0.0759547566,0.1698399991,13456.2054662087,27503667.79232483,0.12289737785,0.06723282130602533,1653.7323676078859,0.0004892513088732037,0.005409215574383803
23.82,0.0457672667,0.1023387195,15591.230163862,8634182.58663502,0.07405299309999999,0.07873845651975825,1154.5772597449843,0.0018057563651706762,0.0031088578127623843
24.9,0.0278326768,0.0622357573,49839.1362602834,34092149.951111615,0.04503421705,0.26330021583463437,2244.4664799301277,0.001461894786094543,0.0018086030943775101
19.4,0.3503926411,0.7835017643,20272.6147173634,42709597.36810483,0.5669472027,0.10396640963289717,11493.50220542403,0.0004746618082731639,0.029224082613402064
20.71,0.191670368,0.428587972,28721.0493388181,14729568.59388895,0.31012917,0.14949497283330015,8907.235192976706,0.0019498907354784294,0.014974851279575084
20.89,0.1764229081,0.3944936153,39393.7321555886,39229868.528357826,0.2854582617,0.20700999613799892,11245.266303009716,0.0010041770118885901,0.013664828228817615
21.7,0.1214940408,0.2716689341,87645.1176062327,68919671.94347061,0.19658148744999998,0.46703642120115396,17229.407586763406,0.0012716995762562697,0.009059054721198155
22.0,0.1058168859,0.2366137501,18838.6119616929,17664825.723357078,0.171215318,0.09623857743481185,3225.458937699854,0.0010664476546057174,0.007782514454545455
19.76,0.2968622513,0.6638041738,16052.782401713,55109215.30950875,0.48033321255,0.08122575874470798,7710.684541380911,0.0002912903461164542,0.024308360959008096
23.35,0.0568270323,0.1270691073,54125.5228634398,55919006.27724677,0.0919480698,0.2863995273766303,4976.737354209059,0.0009679271229371482,0.003937818835117773
21.58,0.1283970296,0.2871044863,75734.9025182424,70178850.39483297,0.20775075795,0.4028523439536471,15733.983401434221,0.0010791698936666893,0.009627004538924932
23.83,0.0455569852,0.1018685158,26042.4574964423,34132003.88582449,0.07371275050000001,0.13506005755633352,1919.6611718421061,0.0007629923394933782,0.0030932753042383554
20.47,0.2140695897,0.4786741544,39374.6112732539,6146615.842714791,0.34637187205,0.20690695381846527,13638.257817957985,0.006405900788467563,0.016920951248168052
19.66,0.3108529381,0.6950883007,20485.6515538828,46341931.32415416,0.5029706194,0.10511446385951759,10303.680850869003,0.00044205433326869887,0.02558344961342828
21.69,0.1220548318,0.2729229009,31255.3370671115,65265920.404448494,0.19748886635,0.1631522341101525,6172.581084770984,0.00047889215188300863,0.00910506529967727
23.6,0.0506471459,0.1132504611,131244.0505319239,46388933.83796434,0.0819488035,0.7019908076784531,10755.2929075847,0.002829210323961246,0.0034724069279661015
22.4,0.0880146521,0.1968067451,56364.937957193,60517630.23021423,0.1424106986,0.29846772180509396,8026.970191029512,0.0009313804546340622,0.006357620473214286
24.27,0.037201031,0.0831840342,42993.8322822893,21371385.774242595,0.0601925326,0.2264109139991647,2587.9076512506313,0.0020117475177537014,0.002480120832303255
21.44,0.1369477737,0.3062245314,43516.0809064958,67957905.92077936,0.22158615255,0.22922530868396548,9642.560942124921,0.0006403387555411705,0.010335175025652985
21.72,0.1203801767,0.2691782583,29803.399389176,48040873.64312352,0.1947792175,0.15532775072419353,5805.082811863679,0.0006203758826405523,0.008967735612338858
20.8,0.1838886721,0.411187571,27128.816056795,7007547.306065709,0.29753812155,0.14091443728340303,8071.856969414262,0.0038713710906114595,0.014304717382211537
22.36,0.0896509666,0.2004656557,45294.8798644459,40346913.93871466,0.14505831115,0.23881124553576744,6570.398776878664,0.0011226355486133835,0.006487402108676208
22.8,0.0732073989,0.1636967205,61531.5627632135,50115298.71702534,0.1184520597,0.32631063171130464,7288.540345862462,0.0012277999800150805,0.0051952657763157896
22.66,0.0780827277,0.1745982871,36974.8524514435,38040521.629681915,0.1263405074,0.19397466800695398,4671.421619755505,0.0009719859472850418,0.005575485763459841
19.02,0.4174024334,0.933340215,57093.090473641,65977217.047125526,0.6753713242,0.30239173132283903,38559.03611585333,0.0008653455393982613,0.03550848181913775
19.55,0.3270054393,0.7312063912,62906.5733244304,74499479.48329875,0.52910591525,0.3337205553294158,33284.24005406398,0.0008443894341373587,0.02706424118925831
19.3,0.3669061375,0.8204270649,72652.4890951151,71642371.66776735,0.5936666012,0.3862412366145153,43131.35626981705,0.0010140994414873932,0.030759927523316064
18.3,0.5815070396,1.30028927,186543.5700787506,69109610.7490895,0.9408981547999999,0.9999995848601966,175518.50087690091,0.002699242088861111,0.05141519971584699
24.36,0.0356906927,0.079806815,21070.422104175,28183770.975299656,0.05774875385,0.10826578882676088,1216.790619609601,0.0007476083354012911,0.002370638499589491
22.16,0.0983003302,0.2198062205,29748.8276841849,49821685.58057928,0.15905327535,0.15503366413526123,4731.648480992364,0.0005971060058991888,0.007177494374999999
24.84,0.0286124454,0.0639793729,66313.6966357081,73911813.1832318,0.046295909149999995,0.3520815222966151,3070.052874847402,0.0008972002414730712,0.0018637644585346215
23.27,0.0589596608,0.1318378096,32683.4714510251,42648733.175499596,0.0953987352,0.1708484416882474,3117.961838373103,0.0007663409676562389,0.004099644830253545
18.29,0.5841911542,1.3062911326,186543.6471135007,69109688.4203036,0.9452411434,1.0,176328.7302915715,0.0026992401699020884,0.05168076235101148
26.45,0.0136318556,0.0304817558,59836.7173565473,32844720.602303535,0.0220568057,0.31717712004082804,1319.8068484591815,0.0018218062525503932,0.0008339056975425332
19.26,0.3737274319,0.8356799428,79836.0625860498,57602719.742487155,0.60470368735,0.42495347081423324,48277.16142928969,0.0013859773104977814,0.03139686850207684
20.05,0.2597496533,0.580817882,70830.7222719053,58648926.82145224,0.42028376765,0.37642374619608043,29769.002821807124,0.0012077070478636153,0.020961783922693263
20.84,0.1805323255,0.4036825521,30191.8664851468,57307137.23984125,0.2921074388,0.1574211975605186,8819.268791567789,0.0005268430415357882,0.014016671727447217
21.3,0.1460679643,0.3266178974,68024.5532426624,29425386.846161023,0.23634293085000002,0.3613013182288388,16077.122283132703,0.0023117641103004636,0.011095912246478873
21.06,0.163137941,0.3647875257,32512.7317442614,29057380.18494266,0.26396273335,0.16992832643867575,8582.149539890552,0.0011189147657953446,0.012533842989078822
22.1,0.1010543415,0.2259643771,33617.0798698334,24270173.934962124,0.1635093593,0.17587965182416992,5496.707191053386,0.0013851190337538823,0.007398613542986424
22.49,0.0844413128,0.1888165155,95437.69575106,69660377.88181308,0.13662891415,0.5090305778061985,13039.548739445398,0.0013700427510310257,0.006075096227212095
20.81,0.1830437804,0.4092983358,30191.8648299074,57307132.662146434,0.2961710581,0.15742118864044347,8941.956552685851,0.000526843054736366,0.014232150797693417
18.58,0.5111577815,1.1429835468,71812.1265245773,23035555.579268944,0.8270706641500001,0.38171252779231274,59393.70317870598,0.0031174471254865354,0.04451402928686761
19.87,0.2821986791,0.6310154296,72816.3690104596,20322231.81171574,0.45660705435000004,0.38712438448951825,33248.46776232859,0.0035830891845491626,0.022979720903371918
23.59,0.0508809225,0.1137732014,69913.0506782711,47398873.96514448,0.08232706195,0.37147841951486443,5755.736054303515,0.0014749939150386312,0.0034899136053412466
21.1,0.160160338,0.358129403,45739.6108771619,71143914.3773673,0.2591448705,0.24120789827995748,11853.185537482512,0.0006429167031005091,0.012281747417061612
23.5,0.0530340723,0.1185877909,19889.0124236538,10331129.180259857,0.0858109316,0.10189917918660535,1706.6946846777064,0.0019251537829627192,0.0036515290042553193
20.23,0.2390864572,0.5346135707,73524.3869865046,60162017.917083025,0.38685001395,0.39093988909051564,28442.910131394503,0.0012221063975586385,0.019122590902125557
22.37,0.0892390579,0.1995445996,48303.0556947616,25446466.070793975,0.14439182875,0.25502228693515877,6974.566545979729,0.0018982225492678974,0.006454708482342423
18.63,0.4995224099,1.1169660648,99390.633999853,46180640.091766246,0.80824423735,0.5303329381784297,80331.90717694417,0.002152214300242534,0.04338401703435319
23.8,0.046190746,0.1032856481,45265.7124291758,13538889.316743672,0.07473819705,0.23865406240308198,3383.077735140375,0.0033433844808226083,0.0031402603802521004
26.9,0.0110803882,0.0247765013,11275.8559351118,25947348.103310127,0.01792844475,0.05548293083833752,202.1585601416115,0.00043456679619885045,0.000666484934944238
19.89,0.2796114661,0.6252302454,82976.161316998,58047857.38998137,0.45242085575,0.4418754439291609,37540.14590988628,0.0014294439975543192,0.022746146593765712
24.83,0.0287445144,0.0642746882,65263.479492227,44836083.56291153,0.0465096013,0.3464219084470032,3035.3784106342046,0.0014556017008187806,0.001873121276681434
25.7,0.0192555078,0.0430566244,62094.429347747,60312199.607730485,0.031156066099999997,0.32934391633923443,1934.6181452001852,0.0010295500703275309,0.0012122982918287937
25.32,0.0229379698,0.0512908597,36031.352891765,34275857.00313926,0.03711441475,0.18889015457256128,1337.2825752285778,0.0010512166884248863,0.00146581416864139
24.81,0.0290104841,0.0648694146,22064.4398048296,13167643.382926626,0.046939949349999996,0.11362254421806671,1035.703686874825,0.001675655936539009,0.0018919769991938733
20.31,0.2304384666,0.5152760759,68635.2610755313,62234360.78311168,0.37285727125,0.36459241905539236,25591.156156153946,0.001102851547149764,0.01835830976120138
20.2,0.2424124811,0.5420507863,39540.221554995,35913931.62891322,0.3922316337,0.2077994266275391,15508.925697375644,0.0011009716776083174,0.01941740760891089
20.53,0.208235599,0.4656289548,62287.657340521,23253548.92224253,0.3369322769,0.33038522082642985,20986.72221050874,0.0026786301544252235,0.016411703697028737
22.73,0.0756057762,0.1690596552,80257.2510167392,64962801.10127286,0.1223327157,0.4272232527259289,9818.087471494293,0.0012354339661496934,0.005381993651561812
22.09,0.1015207872,0.2270073813,34822.6771020354,31022661.36061393,0.16426408425,0.18237660803439493,5720.1151652992885,0.0011224916101571457,0.00743612875735627
22.85,0.0715409951,0.1599705282,67103.4370504889,47125336.219581574,0.11575576165,0.35633742862687784,7767.609465112171,0.0014239354545465502,0.005065897665207877
18.9,0.4411182,0.9863702813,47359.4486168362,16668711.057327665,0.7137442406500001,0.2499371940855822,33802.53369062645,0.002841218403387987,0.03776424553703704
19.98,0.2682594171,0.5998462923,74868.3594090796,44306572.357702434,0.4340528547,0.39818254836675776,32496.825128216602,0.0016897799903057538,0.021724367102102102
21.08,0.1616422833,0.3614431336,50700.9909668465,61585109.88693673,0.26154270845,0.2679447456482019,13260.474498568017,0.000823267037436935,0.012407149357210627
23.7,0.0483676488,0.1081533507,39110.5014702023,5956153.743746656,0.07826049975,0.20548366768335757,3060.807390531142,0.006566402271140881,0.003302130791139241
23.55,0.0518268695,0.1158884032,61611.8605592814,20902253.10711356,0.08385763635,0.3267433560498284,5166.624997627127,0.0029476181464051523,0.003560833815286624
21.94,0.1087814834,0.2432427915,49519.4160165854,18319951.821559902,0.17601213745,0.2615772453704152,8716.01825835496,0.002703032000242942,0.008022431059708294
25.34,0.0227276732,0.0508206223,88061.0852768515,50951336.51137657,0.03677414775,0.4692780684683292,3238.371360996287,0.0017283371017596165,0.0014512291929755327
20.65,0.1970402621,0.4405954204,26460.3754218245,12791759.675782988,0.31881784125,0.1373122147346616,8436.039770650646,0.002068548510328768,0.01543912064164649
26.4,0.0139493823,0.0311917671,47680.2587573514,54655376.90029746,0.0225705747,0.25166603799717324,1076.170841998129,0.0008723800193406388,0.0008549460113636364
21.65,0.1243240006,0.2779969165,44026.6191411298,40475941.72759499,0.20116045855,0.23197659615001606,8856.414894835878,0.0010877231575593977,0.009291476145496537
24.6,0.0319561887,0.0714562102,47958.2357620972,43338933.15255454,0.05170619945,0.2531640543985416,2479.738103585121,0.001106585517305711,0.002101878026422764
19.34,0.3602093458,0.8054525833,71108.0301662172,51578921.67163197,0.58283096455,0.3779181567653577,41443.96180902687,0.001378625761486714,0.03013603746380559
20.43,0.2180494405,0.4875733714,28292.4996164221,19116225.798955135,0.35281140595,0.1471855209650129,9981.916567509717,0.0014800253938185082,0.017269280761135583
22.04,0.1038855101,0.2322950625,68293.307309292,69678957.77270941,0.1680902863,0.3627496322723467,11479.441577992775,0.000980113788901129,0.007626601011796734
20.8,0.1838886721,0.411187571,110882.4471124596,49676683.86577843,0.29753812155,0.5922622497050709,32991.75502670845,0.002232082306702541,0.014304717382211537
23.59,0.0508809225,0.1137732014,42651.5376266629,47078076.12815882,0.08232706195,0.22456629016526877,3511.375780453033,0.0009059745243317563,0.0034899136053412466
23.48,0.0535247906,0.1196850702,33743.2020817689,10204514.195585616,0.0866049304,0.17655932366331725,2922.3276677647304,0.0033066936294101987,0.003688455298126065
23.5,0.0530340723,0.1185877909,25697.5703896974,35051584.53587828,0.0858109316,0.13320146301900185,2205.132454996509,0.0007331357691802421,0.0036515290042553193
21.68,0.1226182113,0.2741826558,53194.9302657119,26503028.119843233,0.19840043355,0.2813845694823137,10553.897227379257,0.0020071265074002626,0.009151311510608856
21.6,0.1272198785,0.2844722965,97621.0604991727,65495282.52731146,0.2058460875,0.5207967172601918,20094.9133613555,0.0014905052201044378,0.009529911458333333
27.9,0.0069912523,0.0156329154,64483.726939132,55918163.53260591,0.01131208385,0.3422198266431023,729.445326095965,0.0011531803418674776,0.0004054510340501792
22.39,0.0884209093,0.1977151638,28135.6097467914,63133442.26143618,0.14306803655,0.14634004240418638,4025.3064436104883,0.00044565302855310146,0.006389818514962037
29.49,0.0033616692,0.0075169209,54931.7567851632,66387926.943927936,0.00543929505,0.29074431711629123,298.7900327693421,0.0008274359407480707,0.00018444540691759918
16.85,1.133848361,2.5353620113,45695.6069723514,54009457.14477316,1.8346051861500001,0.2409707615024364,83833.39753574798,0.0008460667703040161,0.10887864606231454
19.5,0.3346223745,0.7482383761,74540.2843315044,56270783.11042819,0.5414303753,0.39641455375318435,40358.37412057514,0.001324671174119318,0.027765660271794872
24.6,0.0319561887,0.0714562102,60251.9152206096,26224757.232311614,0.05170619945,0.319414618825115,3115.3975456413305,0.0022975204188495977,0.002101878026422764
25.7,0.0192555078,0.0430566244,25479.8035076395,37731368.012183875,0.031156066099999997,0.13202791860551372,793.850442299028,0.0006752949826630137,0.0012122982918287937
28.2,0.0060891262,0.0136157002,78647.8374677394,27525091.67336795,0.0098524132,0.4185501328209535,774.8709920186103,0.0028573142789506322,0.0003493763546099291
24.32,0.0363542322,0.0812905344,43974.7966132783,1163304.542431422,0.0588223833,0.23169732486010158,2586.702341925798,0.037801620306034914,0.0024186835238486845
27.4,0.0088014652,0.0196806745,27883.1426646309,35996665.6089327,0.01424106985,0.14497949882171307,397.0857823245238,0.0007746034859882023,0.0005197470748175183
27.5,0.008405334,0.0187948982,68554.5563323436,23181965.29426244,0.0136001161,0.36415750168129535,932.3499253038633,0.0029572366044957775,0.0004945496763636364
23.2,0.0608912622,0.1361570015,25095.3776293712,45488851.74436678,0.09852413185,0.12995624986700427,2472.5002943817085,0.0005516819323204601,0.00424672982112069
19.92,0.2757750529,0.6166517648,74540.3060121602,56270742.22533032,0.44621340884999994,0.39641467059010765,33260.88404240815,0.0013246725218883965,0.022400271528614454
18.39,0.5578982211,1.2474983468,61522.6221407945,36579952.880149,0.90269828395,0.3262624507510329,55536.365430599464,0.0016818671785162754,0.04908636671832517
20.64,0.1979497587,0.4426291165,34306.7338785539,56678228.84154635,0.3202894376,0.1795961931160568,10988.084499854896,0.0006052894485193641,0.015517899108527132
25.0,0.02658,0.0594346868,39041.5736657981,46695069.28851556,0.043007343399999995,0.2051122161613073,1679.0743655213757,0.0008360962787006764,0.0017202937359999998
20.75,0.1881719895,0.42076536,49694.2966487034,44682580.82946965,0.30446867475,0.2625196760417364,15130.356643264091,0.001112162630855207,0.014673189144578313
26.6,0.0127219879,0.0284472297,53660.6625389342,7657232.185661533,0.0205846088,0.2838943978926587,1104.5837463127752,0.007007840592768742,0.0007738574736842105
22.89,0.0702352248,0.157050737,27986.9100304305,51059913.97223215,0.1136429809,0.14553870052991458,3180.5158820382317,0.0005481190204443076,0.004964743595456531
